%% File Creation: 2010-07-14 12:46:36
% File Content: 
%   Please refer to the species-specific README file in the
%   appropriate directory folder at ftp://ftp.cmdl.noaa.gov/ccg.
% Contact: 
%   Compound: CO2 (In Situ)
%   Pieter Tans
%   tel: (303) 497-6678
%   email: Pieter.Tans@noaa.gov

% year month day value stddev #hours_averaged
1976  7  1  -999.99 -9.99  0
1976  7  2  -999.99 -9.99  0
1976  7  3  -999.99 -9.99  0
1976  7  4  -999.99 -9.99  0
1976  7  5  -999.99 -9.99  0
1976  7  6  -999.99 -9.99  0
1976  7  7   333.84  0.12 19
1976  7  8   333.66  0.15 19
1976  7  9   333.57  0.24 15
1976  7 10   333.25  0.13 14
1976  7 11   333.29  0.12  7
1976  7 12  -999.99 -9.99  0
1976  7 13   333.56  0.20 14
1976  7 14   333.50  0.11 15
1976  7 15   333.39  0.22  8
1976  7 16   332.82  0.21  4
1976  7 17   332.34  0.16 12
1976  7 18   332.12  0.01  2
1976  7 19  -999.99 -9.99  0
1976  7 20   332.58  0.08  4
1976  7 21   332.64  0.18 12
1976  7 22   332.29  0.19 17
1976  7 23   332.11  0.07  8
1976  7 24   332.16  0.26 12
1976  7 25   332.46  0.29 10
1976  7 26  -999.99 -9.99  0
1976  7 27  -999.99 -9.99  0
1976  7 28   332.36  0.24 10
1976  7 29   332.33  0.08  5
1976  7 30   331.98  0.26 12
1976  7 31   332.04  0.13 18
1976  8  1   332.03  0.06  3
1976  8  2   331.74  0.20 17
1976  8  3   331.85  0.13 20
1976  8  4   331.98  0.15 16
1976  8  5   331.78  0.24  9
1976  8  6   331.64  0.17 17
1976  8  7   331.39  0.12 15
1976  8  8   331.66  0.20 10
1976  8  9   331.58  0.18  6
1976  8 10   331.23  0.25  7
1976  8 11   331.34  0.00  2
1976  8 12   330.54  0.10  6
1976  8 13   330.37  0.24 21
1976  8 14   329.88  0.14 23
1976  8 15   330.18  0.24 10
1976  8 16   330.23  0.16  7
1976  8 17   330.03  0.12  7
1976  8 18   330.31  0.13 17
1976  8 19   330.10  0.22  9
1976  8 20   329.85  0.17  3
1976  8 21   330.26  0.14  6
1976  8 22   330.41  0.10  7
1976  8 23   330.68  0.15 17
1976  8 24   330.45  0.19 14
1976  8 25   329.94  0.08 13
1976  8 26   329.92  0.25  7
1976  8 27   330.02  0.09  4
1976  8 28   329.30  0.16  2
1976  8 29   329.26  0.05  3
1976  8 30   329.66  0.29  2
1976  8 31   330.28  0.10  5
1976  9  1   330.59  0.27 12
1976  9  2   330.34  0.08  5
1976  9  3   329.55  0.21  3
1976  9  4   329.14  0.10  4
1976  9  5   329.47  0.05  3
1976  9  6   329.24  0.13 11
1976  9  7   329.21  0.25  6
1976  9  8   329.46  0.17 12
1976  9  9   329.96  0.10  9
1976  9 10   329.89  0.15  9
1976  9 11   330.04  0.21  3
1976  9 12   330.03  0.09  5
1976  9 13  -999.99 -9.99  0
1976  9 14  -999.99 -9.99  0
1976  9 15   329.78  0.14  4
1976  9 16   329.11  0.15 10
1976  9 17   329.08  0.27  9
1976  9 18   329.01  0.08  4
1976  9 19   328.58  0.21 11
1976  9 20   328.49  0.18  6
1976  9 21   328.09  0.17 11
1976  9 22   327.68  0.14  8
1976  9 23   327.91  0.15  6
1976  9 24   328.11  0.13  2
1976  9 25   328.01  0.23 18
1976  9 26   327.82  0.20  9
1976  9 27   327.86  0.25  8
1976  9 28   327.77  0.25  8
1976  9 29   328.12  0.03  2
1976  9 30   328.33  0.17  2
1976 10  1   329.11  0.13 10
1976 10  2   329.08  0.26  8
1976 10  3   329.04  0.22 10
1976 10  4   328.16  0.27 15
1976 10  5   328.29  0.28  9
1976 10  6   327.91  0.09  8
1976 10  7   328.28  0.19  6
1976 10  8   328.67  0.18 13
1976 10  9   328.91  0.07  2
1976 10 10   329.06  0.24  6
1976 10 11   328.61  0.21 16
1976 10 12   327.99  0.08 13
1976 10 13   327.65  0.10  8
1976 10 14   327.95  0.29  4
1976 10 15   328.22  0.29 13
1976 10 16   328.67  0.26 12
1976 10 17   328.93  0.21 23
1976 10 18   329.61  0.16  5
1976 10 19  -999.99 -9.99  0
1976 10 20   329.49  0.03  2
1976 10 21   329.70  0.07  2
1976 10 22   329.47  0.19  4
1976 10 23   329.23  0.24 16
1976 10 24   328.46  0.12 17
1976 10 25   328.53  0.10 12
1976 10 26   328.51  0.09 14
1976 10 27   328.65  0.25 12
1976 10 28   328.86  0.10  4
1976 10 29   329.12  0.14  8
1976 10 30   329.55  0.28  4
1976 10 31   329.25  0.18  7
1976 11  1   329.28  0.10  3
1976 11  2   329.25  0.17 16
1976 11  3   329.71  0.12 12
1976 11  4   329.75  0.11 12
1976 11  5   329.76  0.11 16
1976 11  6  -999.99 -9.99  0
1976 11  7  -999.99 -9.99  0
1976 11  8  -999.99 -9.99  0
1976 11  9  -999.99 -9.99  0
1976 11 10   330.57  0.17  6
1976 11 11   330.48  0.15  3
1976 11 12   330.42  0.12  4
1976 11 13   329.92  0.15 16
1976 11 14   330.34  0.23 17
1976 11 15   330.31  0.20 14
1976 11 16   329.94  0.21 20
1976 11 17   330.19  0.24 15
1976 11 18   330.15  0.14 20
1976 11 19   330.12  0.14 21
1976 11 20   330.30  0.10 20
1976 11 21   330.53  0.16 16
1976 11 22   330.94  0.10  7
1976 11 23   330.60  0.25 19
1976 11 24   330.29  0.18 10
1976 11 25   330.42  0.13 18
1976 11 26   330.52  0.11 20
1976 11 27   330.68  0.16 16
1976 11 28   330.57  0.13 17
1976 11 29   330.48  0.13 18
1976 11 30   330.57  0.13 20
1976 12  1   330.70  0.11 24
1976 12  2   330.78  0.15 19
1976 12  3   331.01  0.19 19
1976 12  4   330.52  0.14 18
1976 12  5  -999.99 -9.99  0
1976 12  6  -999.99 -9.99  0
1976 12  7  -999.99 -9.99  0
1976 12  8   330.89  0.19 17
1976 12  9   331.29  0.14  8
1976 12 10   331.18  0.15 11
1976 12 11   331.39  0.12 12
1976 12 12  -999.99 -9.99  0
1976 12 13  -999.99 -9.99  0
1976 12 14   332.49  0.25  4
1976 12 15  -999.99 -9.99  0
1976 12 16   332.47  0.20  5
1976 12 17   332.14  0.11  6
1976 12 18   331.92  0.18 12
1976 12 19   331.62  0.17 21
1976 12 20   331.77  0.12 12
1976 12 21   331.32  0.08  7
1976 12 22   331.63  0.19 18
1976 12 23   331.67  0.09  6
1976 12 24   331.78  0.16 21
1976 12 25   332.20  0.21 16
1976 12 26   332.25  0.24 13
1976 12 27  -999.99 -9.99  0
1976 12 28   332.30  0.22 18
1976 12 29   332.44  0.18 16
1976 12 30   332.43  0.15 19
1976 12 31   332.34  0.09 23
1977  1  1   332.39  0.14 19
1977  1  2   332.29  0.12 17
1977  1  3  -999.99 -9.99  0
1977  1  4   332.36  0.18 12
1977  1  5   331.85  0.14  4
1977  1  6   332.09  0.09 20
1977  1  7   332.19  0.18 23
1977  1  8   332.19  0.15 24
1977  1  9   332.21  0.14 20
1977  1 10   332.16  0.11 17
1977  1 11   332.30  0.26  6
1977  1 12   332.29  0.24 13
1977  1 13   332.78  0.23 15
1977  1 14   333.06  0.27  5
1977  1 15   333.40  0.11  6
1977  1 16   333.40  0.19  5
1977  1 17   332.93  0.17  8
1977  1 18  -999.99 -9.99  0
1977  1 19   332.72  0.24 12
1977  1 20   332.77  0.18 17
1977  1 21   333.11  0.14 22
1977  1 22   333.23  0.20 23
1977  1 23   333.26  0.23 19
1977  1 24   332.89  0.22 15
1977  1 25   332.91  0.15 20
1977  1 26   332.90  0.24  5
1977  1 27   332.89  0.10  9
1977  1 28   332.74  0.26 20
1977  1 29   333.23  0.20 21
1977  1 30   332.81  0.12  4
1977  1 31   332.85  0.17  5
1977  2  1   333.06  0.07 20
1977  2  2   332.93  0.17 17
1977  2  3   332.82  0.10  6
1977  2  4   333.12  0.12  3
1977  2  5   333.26  0.11  5
1977  2  6   332.88  0.18  6
1977  2  7   333.01  0.22 20
1977  2  8   332.99  0.10 10
1977  2  9   333.83  0.13  3
1977  2 10   333.83  0.13  4
1977  2 11  -999.99 -9.99  0
1977  2 12   333.30  0.20 20
1977  2 13  -999.99 -9.99  0
1977  2 14   333.29  0.04  2
1977  2 15   333.17  0.16  8
1977  2 16   333.27  0.24  6
1977  2 17   333.59  0.11 16
1977  2 18   333.28  0.12 20
1977  2 19   333.11  0.13 22
1977  2 20   332.75  0.11 22
1977  2 21   332.94  0.09 19
1977  2 22   333.25  0.21  7
1977  2 23   333.07  0.08 20
1977  2 24   333.18  0.12 24
1977  2 25   333.26  0.21 19
1977  2 26   333.28  0.19 20
1977  2 27   333.72  0.27  6
1977  2 28   333.96  0.20  9
1977  3  1   334.32  0.19 15
1977  3  2   334.10  0.12  4
1977  3  3   334.65  0.26 14
1977  3  4   334.78  0.14  8
1977  3  5   334.71  0.27  9
1977  3  6   334.63  0.18 21
1977  3  7   334.10  0.14 10
1977  3  8   333.83  0.16 23
1977  3  9   334.19  0.21  8
1977  3 10   334.26  0.26  4
1977  3 11  -999.99 -9.99  0
1977  3 12   334.66  0.13 17
1977  3 13   334.83  0.17  7
1977  3 14   335.26  0.21 13
1977  3 15   335.35  0.10  8
1977  3 16   335.74  0.08  2
1977  3 17   335.50  0.13 14
1977  3 18   335.56  0.10  3
1977  3 19   335.49  0.07  6
1977  3 20   335.59  0.25 16
1977  3 21   335.50  0.12  6
1977  3 22   335.24  0.20 14
1977  3 23   335.06  0.17 16
1977  3 24   335.25  0.14 16
1977  3 25   334.85  0.08  5
1977  3 26  -999.99 -9.99  0
1977  3 27   335.31  0.17  7
1977  3 28   335.65  0.15  3
1977  3 29   335.22  0.21  4
1977  3 30   335.21  0.13 15
1977  3 31   335.10  0.23 16
1977  4  1   335.07  0.13  4
1977  4  2   335.42  0.15  2
1977  4  3   335.91  0.12  5
1977  4  4   336.24  0.20 13
1977  4  5   336.07  0.17 11
1977  4  6   335.80  0.18 15
1977  4  7   335.97  0.17  6
1977  4  8   335.90  0.13 11
1977  4  9   335.84  0.08  6
1977  4 10  -999.99 -9.99  0
1977  4 11   335.65  0.25  8
1977  4 12   335.34  0.10  3
1977  4 13   336.01  0.16  8
1977  4 14   336.14  0.11 10
1977  4 15   336.32  0.18  7
1977  4 16   336.30  0.03  2
1977  4 17   336.44  0.23 10
1977  4 18   335.91  0.12  7
1977  4 19   336.07  0.16 17
1977  4 20   336.19  0.18 17
1977  4 21   336.22  0.20 16
1977  4 22   336.41  0.20 13
1977  4 23   336.24  0.22  9
1977  4 24   336.21  0.19  8
1977  4 25   336.27  0.20  8
1977  4 26   336.47  0.21 18
1977  4 27   336.36  0.20 15
1977  4 28   336.10  0.15 15
1977  4 29   336.08  0.19 10
1977  4 30   336.11  0.13  3
1977  5  1   336.43  0.12 10
1977  5  2   336.82  0.21  5
1977  5  3   336.68  0.08  2
1977  5  4   336.85  0.11  2
1977  5  5   337.17  0.14  7
1977  5  6   336.79  0.20  8
1977  5  7   336.65  0.16 17
1977  5  8   337.02  0.27  6
1977  5  9   336.65  0.29  5
1977  5 10  -999.99 -9.99  0
1977  5 11   336.63  0.28 15
1977  5 12   336.21  0.14 14
1977  5 13   336.49  0.18  7
1977  5 14   336.90  0.13 20
1977  5 15   337.08  0.16 21
1977  5 16   337.04  0.18 13
1977  5 17   336.93  0.25  8
1977  5 18   336.81  0.16  2
1977  5 19   337.11  0.15  2
1977  5 20   336.88  0.15 15
1977  5 21   336.83  0.17 11
1977  5 22   337.04  0.24  6
1977  5 23   337.01  0.20 18
1977  5 24   337.13  0.25 19
1977  5 25   337.04  0.14 19
1977  5 26   336.84  0.15 23
1977  5 27   336.67  0.11 19
1977  5 28   336.81  0.07 19
1977  5 29   336.74  0.10 18
1977  5 30   336.61  0.12 21
1977  5 31   336.75  0.16 23
1977  6  1   336.58  0.14  9
1977  6  2   336.62  0.15 24
1977  6  3   336.55  0.11 20
1977  6  4   336.21  0.11 21
1977  6  5   336.11  0.12 12
1977  6  6  -999.99 -9.99  0
1977  6  7   336.28  0.11  8
1977  6  8   336.15  0.26 17
1977  6  9   336.16  0.24 13
1977  6 10   336.04  0.11 12
1977  6 11   336.27  0.19 13
1977  6 12   336.13  0.16 20
1977  6 13   336.08  0.13 19
1977  6 14   336.36  0.17  6
1977  6 15  -999.99 -9.99  0
1977  6 16   336.08  0.17 13
1977  6 17   336.13  0.13 21
1977  6 18   335.80  0.19 19
1977  6 19   335.53  0.09 12
1977  6 20  -999.99 -9.99  0
1977  6 21  -999.99 -9.99  0
1977  6 22   336.50  0.13  9
1977  6 23   336.49  0.22  8
1977  6 24   336.31  0.24 18
1977  6 25   335.73  0.12 17
1977  6 26   335.64  0.08 17
1977  6 27   335.80  0.08 15
1977  6 28   335.87  0.23 14
1977  6 29  -999.99 -9.99  0
1977  6 30   335.74  0.14 17
1977  7  1   335.64  0.25 13
1977  7  2   335.37  0.19 10
1977  7  3   335.53  0.18 24
1977  7  4   335.44  0.25 15
1977  7  5  -999.99 -9.99  0
1977  7  6   335.44  0.10 14
1977  7  7   335.32  0.13 11
1977  7  8   335.20  0.01  2
1977  7  9  -999.99 -9.99  0
1977  7 10  -999.99 -9.99  0
1977  7 11   334.59  0.15  2
1977  7 12   335.05  0.08  5
1977  7 13   335.11  0.19  7
1977  7 14   335.02  0.19 15
1977  7 15   334.99  0.10 20
1977  7 16   334.95  0.16 18
1977  7 17   334.99  0.18 11
1977  7 18   334.85  0.09  4
1977  7 19   334.77  0.21  4
1977  7 20   334.45  0.09  4
1977  7 21   334.38  0.09  2
1977  7 22   334.46  0.12  5
1977  7 23   334.33  0.13 15
1977  7 24   334.21  0.18 16
1977  7 25   334.28  0.17 22
1977  7 26   334.24  0.20 22
1977  7 27   334.16  0.30  7
1977  7 28   334.03  0.16  8
1977  7 29   334.12  0.26 15
1977  7 30   333.85  0.19 16
1977  7 31   333.66  0.22 13
1977  8  1   333.58  0.22 10
1977  8  2   333.54  0.19 12
1977  8  3   333.15  0.10  4
1977  8  4   333.47  0.25 15
1977  8  5   333.39  0.11  5
1977  8  6   332.79  0.15 16
1977  8  7   333.02  0.13 21
1977  8  8   332.79  0.18 14
1977  8  9   332.33  0.23 11
1977  8 10   332.04  0.10  9
1977  8 11  -999.99 -9.99  0
1977  8 12   332.60  0.16 15
1977  8 13   332.92  0.15 10
1977  8 14   332.92  0.16 14
1977  8 15   332.73  0.14 16
1977  8 16   332.49  0.23  3
1977  8 17   332.59  0.01  2
1977  8 18   332.55  0.17  9
1977  8 19   332.08  0.15  3
1977  8 20   332.31  0.29  9
1977  8 21   331.87  0.16  5
1977  8 22   331.99  0.17  4
1977  8 23   332.58  0.07  3
1977  8 24   331.90  0.14 11
1977  8 25   331.63  0.16  7
1977  8 26   331.68  0.22 13
1977  8 27   331.86  0.14  3
1977  8 28   332.34  0.18  8
1977  8 29   332.26  0.18 20
1977  8 30   331.93  0.07  3
1977  8 31   332.19  0.18 17
1977  9  1   332.07  0.27 19
1977  9  2   331.77  0.17 13
1977  9  3   331.74  0.13  6
1977  9  4   331.71  0.20  6
1977  9  5   331.72  0.02  2
1977  9  6   331.43  0.08  6
1977  9  7   331.48  0.16 20
1977  9  8   330.97  0.19  9
1977  9  9   330.49  0.12  5
1977  9 10  -999.99 -9.99  0
1977  9 11   331.14  0.15  6
1977  9 12   331.09  0.13 15
1977  9 13   331.76  0.08  9
1977  9 14   331.24  0.17 15
1977  9 15   331.71  0.13 14
1977  9 16   331.57  0.14 13
1977  9 17   331.65  0.14  7
1977  9 18   331.10  0.11  7
1977  9 19  -999.99 -9.99  0
1977  9 20  -999.99 -9.99  0
1977  9 21   331.07  0.17  2
1977  9 22   330.71  0.03  2
1977  9 23   330.63  0.22 10
1977  9 24   330.43  0.04  2
1977  9 25   330.47  0.30  5
1977  9 26   330.79  0.16  2
1977  9 27   330.75  0.19 17
1977  9 28   330.75  0.11 18
1977  9 29   330.87  0.23 12
1977  9 30   331.01  0.19 22
1977 10  1   331.03  0.23 18
1977 10  2   330.87  0.21 13
1977 10  3   331.06  0.22  8
1977 10  4   330.93  0.16 17
1977 10  5   330.73  0.17 21
1977 10  6   330.81  0.26 17
1977 10  7   330.86  0.14 17
1977 10  8   330.69  0.19  9
1977 10  9   330.21  0.05  2
1977 10 10   330.85  0.13  5
1977 10 11   331.31  0.14 19
1977 10 12   331.34  0.19 17
1977 10 13   331.62  0.09 15
1977 10 14   331.75  0.05  6
1977 10 15   331.13  0.09  6
1977 10 16   331.43  0.10 16
1977 10 17   331.41  0.15  5
1977 10 18   331.27  0.14 15
1977 10 19   331.31  0.18  5
1977 10 20   331.58  0.10  4
1977 10 21   331.24  0.15 11
1977 10 22   331.14  0.12 17
1977 10 23   330.97  0.21 18
1977 10 24   331.34  0.12 19
1977 10 25   331.35  0.21 19
1977 10 26   331.30  0.16 20
1977 10 27   331.29  0.21 17
1977 10 28   331.40  0.12 17
1977 10 29   331.79  0.14 20
1977 10 30   331.76  0.18 18
1977 10 31  -999.99 -9.99  0
1977 11  1   331.85  0.23 15
1977 11  2   331.69  0.18  5
1977 11  3   331.77  0.24  5
1977 11  4   331.71  0.15 21
1977 11  5   331.95  0.18 16
1977 11  6   332.05  0.09 18
1977 11  7   332.26  0.08 14
1977 11  8  -999.99 -9.99  0
1977 11  9   331.95  0.12 18
1977 11 10   331.84  0.10 13
1977 11 11   332.02  0.24 13
1977 11 12   332.26  0.15 17
1977 11 13   332.60  0.16 19
1977 11 14   332.48  0.19 16
1977 11 15   332.46  0.14  6
1977 11 16   332.57  0.22 14
1977 11 17   332.39  0.16 16
1977 11 18   332.40  0.09 24
1977 11 19   332.50  0.13 18
1977 11 20   332.59  0.10 21
1977 11 21   332.48  0.10 14
1977 11 22  -999.99 -9.99  0
1977 11 23   333.04  0.13  5
1977 11 24   332.73  0.13  7
1977 11 25   332.84  0.09 18
1977 11 26   332.70  0.17 24
1977 11 27   332.77  0.15 23
1977 11 28   332.84  0.21 20
1977 11 29   332.70  0.08  9
1977 11 30   332.44  0.10 21
1977 12  1   332.49  0.09 16
1977 12  2   332.66  0.09 17
1977 12  3   332.63  0.09  5
1977 12  4   332.82  0.15 10
1977 12  5   333.38  0.10  6
1977 12  6   333.00  0.14 20
1977 12  7   333.11  0.16 19
1977 12  8   333.10  0.24 18
1977 12  9   333.49  0.16 13
1977 12 10   333.49  0.23 17
1977 12 11   333.32  0.20 10
1977 12 12   333.15  0.16  6
1977 12 13   333.39  0.19 15
1977 12 14   333.09  0.12 20
1977 12 15   333.37  0.08 14
1977 12 16   333.35  0.14 14
1977 12 17   333.26  0.17 14
1977 12 18   333.53  0.21 10
1977 12 19   333.63  0.15 17
1977 12 20   333.98  0.17 14
1977 12 21   333.92  0.15 20
1977 12 22   333.80  0.12 23
1977 12 23   333.80  0.09  9
1977 12 24   334.09  0.12 10
1977 12 25   333.71  0.18 18
1977 12 26   333.78  0.08 24
1977 12 27   334.02  0.14  9
1977 12 28   334.09  0.19  9
1977 12 29   334.35  0.24 20
1977 12 30   333.93  0.17 12
1977 12 31   333.97  0.11 18
1978  1  1   334.55  0.23 13
1978  1  2  -999.99 -9.99  0
1978  1  3   335.64  0.02  2
1978  1  4   335.20  0.21 16
1978  1  5   334.83  0.20 21
1978  1  6   334.64  0.16 21
1978  1  7  -999.99 -9.99  0
1978  1  8  -999.99 -9.99  0
1978  1  9   334.11  0.14  5
1978  1 10   334.05  0.16 17
1978  1 11   334.52  0.25 16
1978  1 12   334.58  0.19 16
1978  1 13   334.52  0.08 18
1978  1 14   334.76  0.10 10
1978  1 15   334.94  0.13 11
1978  1 16   334.85  0.17 19
1978  1 17   334.95  0.11 10
1978  1 18   335.21  0.15 13
1978  1 19   334.92  0.09  3
1978  1 20   335.05  0.12  5
1978  1 21  -999.99 -9.99  0
1978  1 22   337.17  0.08  3
1978  1 23   336.55  0.03  2
1978  1 24   336.03  0.11  6
1978  1 25   335.52  0.25 16
1978  1 26   334.98  0.24 16
1978  1 27   334.77  0.17  8
1978  1 28  -999.99 -9.99  0
1978  1 29   335.12  0.15  8
1978  1 30   335.42  0.15  6
1978  1 31   335.94  0.19 13
1978  2  1   336.09  0.06  2
1978  2  2   335.38  0.14 24
1978  2  3   335.30  0.17 24
1978  2  4   335.20  0.10  6
1978  2  5   334.63  0.16 17
1978  2  6   334.36  0.18 17
1978  2  7   334.49  0.08 17
1978  2  8   334.80  0.26 16
1978  2  9   334.97  0.27 15
1978  2 10   335.34  0.19 19
1978  2 11   335.34  0.16  3
1978  2 12   335.08  0.20 13
1978  2 13   335.02  0.18 17
1978  2 14   334.86  0.09 12
1978  2 15   335.27  0.18 13
1978  2 16   335.78  0.12 18
1978  2 17   335.71  0.20 24
1978  2 18   335.83  0.23 15
1978  2 19   335.59  0.14  6
1978  2 20   335.06  0.10 17
1978  2 21   334.81  0.18 19
1978  2 22   334.92  0.12 16
1978  2 23   335.88  0.12 21
1978  2 24   335.87  0.18 22
1978  2 25   335.94  0.17 23
1978  2 26   335.18  0.16 17
1978  2 27   335.50  0.10  5
1978  2 28   335.13  0.09 21
1978  3  1   335.12  0.08 19
1978  3  2   335.98  0.28  4
1978  3  3   336.64  0.12 11
1978  3  4   336.39  0.23 23
1978  3  5   336.13  0.17 18
1978  3  6   336.17  0.19 17
1978  3  7   335.58  0.23  6
1978  3  8   335.46  0.08 14
1978  3  9   336.09  0.19 16
1978  3 10   336.14  0.18 22
1978  3 11   336.18  0.17 23
1978  3 12   336.36  0.18 24
1978  3 13   335.80  0.20 18
1978  3 14   336.20  0.25  6
1978  3 15   336.06  0.13  5
1978  3 16   336.87  0.16 15
1978  3 17   337.12  0.20 13
1978  3 18   337.34  0.26 10
1978  3 19   336.96  0.20 13
1978  3 20   336.71  0.23 18
1978  3 21   336.74  0.15  7
1978  3 22   336.74  0.08  7
1978  3 23   336.69  0.14 16
1978  3 24   336.83  0.14 23
1978  3 25   337.41  0.20 20
1978  3 26   337.43  0.17 18
1978  3 27   337.82  0.22 22
1978  3 28   337.50  0.20 16
1978  3 29  -999.99 -9.99  0
1978  3 30   337.43  0.24  7
1978  3 31   338.05  0.24  9
1978  4  1   337.64  0.26 14
1978  4  2   337.46  0.24 12
1978  4  3   337.14  0.14 16
1978  4  4   336.78  0.21 14
1978  4  5   337.06  0.21 18
1978  4  6   337.73  0.24 16
1978  4  7   337.86  0.22  6
1978  4  8   338.19  0.20 15
1978  4  9  -999.99 -9.99  0
1978  4 10   338.04  0.24  9
1978  4 11   338.10  0.26 19
1978  4 12   337.83  0.11 13
1978  4 13   338.05  0.17 16
1978  4 14   337.85  0.13 21
1978  4 15   338.07  0.22 10
1978  4 16   337.97  0.11 19
1978  4 17   338.00  0.15 11
1978  4 18   337.69  0.16 17
1978  4 19  -999.99 -9.99  0
1978  4 20   337.08  0.11 17
1978  4 21   337.77  0.11 10
1978  4 22   338.18  0.24 18
1978  4 23   337.95  0.25 17
1978  4 24   337.81  0.15 15
1978  4 25   337.69  0.16  3
1978  4 26   337.67  0.06 12
1978  4 27   337.73  0.12 21
1978  4 28   337.73  0.22 12
1978  4 29   338.17  0.12  6
1978  4 30   338.31  0.11 23
1978  5  1   338.39  0.13 13
1978  5  2  -999.99 -9.99  0
1978  5  3   338.32  0.23 17
1978  5  4   337.92  0.19 10
1978  5  5   338.27  0.22 12
1978  5  6   338.49  0.11  9
1978  5  7   338.33  0.26 15
1978  5  8   337.96  0.20 22
1978  5  9   337.74  0.22 17
1978  5 10   337.70  0.24 17
1978  5 11   338.04  0.12 17
1978  5 12   338.56  0.18 13
1978  5 13   338.35  0.14 10
1978  5 14   338.19  0.12 19
1978  5 15   338.40  0.17 19
1978  5 16   338.01  0.14  9
1978  5 17   338.06  0.04  3
1978  5 18   337.61  0.23 16
1978  5 19   337.26  0.11 24
1978  5 20   337.46  0.10 23
1978  5 21   337.73  0.12 19
1978  5 22   338.01  0.20 18
1978  5 23   338.07  0.25 11
1978  5 24   337.74  0.23 19
1978  5 25   337.48  0.17 10
1978  5 26   337.29  0.20  8
1978  5 27   337.44  0.17 19
1978  5 28   338.03  0.27 15
1978  5 29   338.37  0.17 13
1978  5 30   338.42  0.15 11
1978  5 31   338.45  0.19 15
1978  6  1   338.63  0.21 10
1978  6  2   338.60  0.19  8
1978  6  3   338.51  0.14 15
1978  6  4   338.51  0.15 10
1978  6  5   338.45  0.06  6
1978  6  6   338.01  0.06  4
1978  6  7   338.19  0.26 14
1978  6  8   338.06  0.10  5
1978  6  9   338.26  0.01  2
1978  6 10   337.73  0.08  8
1978  6 11   338.08  0.12 23
1978  6 12   338.06  0.11 17
1978  6 13   338.47  0.17 21
1978  6 14   338.40  0.13 13
1978  6 15   338.03  0.20 19
1978  6 16   338.00  0.13 21
1978  6 17  -999.99 -9.99  0
1978  6 18  -999.99 -9.99  0
1978  6 19  -999.99 -9.99  0
1978  6 20   337.73  0.15  8
1978  6 21   338.24  0.11  4
1978  6 22   337.94  0.14 14
1978  6 23   337.79  0.16  5
1978  6 24   337.36  0.15 22
1978  6 25   337.33  0.20 10
1978  6 26   337.30  0.09 10
1978  6 27   337.31  0.15 16
1978  6 28   337.57  0.22  5
1978  6 29   337.62  0.25  9
1978  6 30   337.68  0.24 13
1978  7  1   337.35  0.06  3
1978  7  2   337.15  0.16  2
1978  7  3   337.26  0.02  3
1978  7  4   337.24  0.12  8
1978  7  5   337.15  0.08  2
1978  7  6   336.58  0.22 16
1978  7  7   336.84  0.20 19
1978  7  8   336.67  0.14 11
1978  7  9   336.79  0.17 11
1978  7 10   337.07  0.25 19
1978  7 11   336.95  0.09 23
1978  7 12   336.81  0.19 14
1978  7 13   336.60  0.16  6
1978  7 14   336.60  0.20 13
1978  7 15   336.52  0.08  9
1978  7 16   337.24  0.20  9
1978  7 17   337.85  0.09  2
1978  7 18   336.88  0.24 12
1978  7 19   335.74  0.10 17
1978  7 20   335.85  0.21  4
1978  7 21   336.00  0.16 16
1978  7 22   336.09  0.26 10
1978  7 23   336.03  0.17  7
1978  7 24   335.86  0.15  9
1978  7 25   335.54  0.16  2
1978  7 26   335.56  0.16 13
1978  7 27   335.71  0.19 13
1978  7 28   335.65  0.21 13
1978  7 29   336.06  0.16  2
1978  7 30   335.82  0.21 14
